"hhid","dist_road2","dist_popcenter2","dist_market","dist_border2","dist_admctr","af_bio_1","af_bio_8","af_bio_12","af_bio_13","af_bio_16","popdensity","hybrid_V8","ssa_aez09","afmnslp_pct","srtm_1k","twi","sq1","sq2","sq3","sq4","sq5","sq6","sq7","anntot_avg","wetQ_avg","wetQ_avgstart","h2018_tot","h2018_wetQ","h2018_wetQstart","qstartavg","ndvi_avg","ndvi_max","h2018_ndvi_avg","h2018_ndvi_max","lat_dd_mod","lon_dd_mod"
349039,7.5,7.8,88.8,609.2,7.8,272,260,1089,215,555,300,57,313,2,96,24,1,1,1,1,1,1,1,1093,565,19,1039,559,13,25,0.33,0.407,0.307,0.377,8.1640566747,9.74537096615
349040,7.5,7.8,88.8,609.2,7.8,272,260,1089,215,555,300,57,313,2,96,24,1,1,1,1,1,1,1,1093,565,19,1039,559,13,25,0.33,0.407,0.307,0.377,8.1640566747,9.74537096615
349041,7.5,7.8,88.8,609.2,7.8,272,260,1089,215,555,300,57,313,2,96,24,1,1,1,1,1,1,1,1093,565,19,1039,559,13,25,0.33,0.407,0.307,0.377,8.1640566747,9.74537096615
349043,7.5,7.8,88.8,609.2,7.8,272,260,1089,215,555,300,57,313,2,96,24,1,1,1,1,1,1,1,1093,565,19,1039,559,13,25,0.33,0.407,0.307,0.377,8.1640566747,9.74537096615
349044,7.5,7.8,88.8,609.2,7.8,272,260,1089,215,555,300,57,313,2,96,24,1,1,1,1,1,1,1,1093,565,19,1039,559,13,25,0.33,0.407,0.307,0.377,8.1640566747,9.74537096615
349045,7.5,7.8,88.8,609.2,7.8,272,260,1089,215,555,300,57,313,2,96,24,1,1,1,1,1,1,1,1093,565,19,1039,559,13,25,0.33,0.407,0.307,0.377,8.1640566747,9.74537096615
349046,7.5,7.8,88.8,609.2,7.8,272,260,1089,215,555,300,57,313,2,96,24,1,1,1,1,1,1,1,1093,565,19,1039,559,13,25,0.33,0.407,0.307,0.377,8.1640566747,9.74537096615
349047,7.5,7.8,88.8,609.2,7.8,272,260,1089,215,555,300,57,313,2,96,24,1,1,1,1,1,1,1,1093,565,19,1039,559,13,25,0.33,0.407,0.307,0.377,8.1640566747,9.74537096615
349050,8.8,31.2,66.2,593.5,31.2,275,262,1029,223,617,64,47,313,2,159,15,1,1,1,1,1,1,1,1113,604,19,991,565,19,25,0.317,0.395,0.319,0.37,8.99169433576,11.2407107987
349051,8.8,31.2,66.2,593.5,31.2,275,262,1029,223,617,64,47,313,2,159,15,1,1,1,1,1,1,1,1113,604,19,991,565,19,25,0.317,0.395,0.319,0.37,8.99169433576,11.2407107987
349052,8.8,31.2,66.2,593.5,31.2,275,262,1029,223,617,64,47,313,2,159,15,1,1,1,1,1,1,1,1113,604,19,991,565,19,25,0.317,0.395,0.319,0.37,8.99169433576,11.2407107987
349053,8.8,31.2,66.2,593.5,31.2,275,262,1029,223,617,64,47,313,2,159,15,1,1,1,1,1,1,1,1113,604,19,991,565,19,25,0.317,0.395,0.319,0.37,8.99169433576,11.2407107987
349054,8.8,31.2,66.2,593.5,31.2,275,262,1029,223,617,64,47,313,2,159,15,1,1,1,1,1,1,1,1113,604,19,991,565,19,25,0.317,0.395,0.319,0.37,8.99169433576,11.2407107987
349055,8.8,31.2,66.2,593.5,31.2,275,262,1029,223,617,64,47,313,2,159,15,1,1,1,1,1,1,1,1113,604,19,991,565,19,25,0.317,0.395,0.319,0.37,8.99169433576,11.2407107987
349056,8.8,31.2,66.2,593.5,31.2,275,262,1029,223,617,64,47,313,2,159,15,1,1,1,1,1,1,1,1113,604,19,991,565,19,25,0.317,0.395,0.319,0.37,8.99169433576,11.2407107987
349057,8.8,31.2,66.2,593.5,31.2,275,262,1029,223,617,64,47,313,2,159,15,1,1,1,1,1,1,1,1113,604,19,991,565,19,25,0.317,0.395,0.319,0.37,8.99169433576,11.2407107987
349059,8.8,31.2,66.2,593.5,31.2,275,262,1029,223,617,64,47,313,2,159,15,1,1,1,1,1,1,1,1113,604,19,991,565,19,25,0.317,0.395,0.319,0.37,8.99169433576,11.2407107987
349060,8.8,31.2,66.2,593.5,31.2,275,262,1029,223,617,64,47,313,2,159,15,1,1,1,1,1,1,1,1113,604,19,991,565,19,25,0.317,0.395,0.319,0.37,8.99169433576,11.2407107987
349061,1.5,12.6,89.2,616.5,12.6,267,255,1510,277,745,48,20,313,4,269,19,2,2,3,1,1,1,3,2300,1133,20,2094,979,18,23,0.355,0.458,0.267,0.406,7.22661788284,10.6869336316
349062,1.5,12.6,89.2,616.5,12.6,267,255,1510,277,745,48,20,313,4,269,19,2,2,3,1,1,1,3,2300,1133,20,2094,979,18,23,0.355,0.458,0.267,0.406,7.22661788284,10.6869336316
349063,1.5,12.6,89.2,616.5,12.6,267,255,1510,277,745,48,20,313,4,269,19,2,2,3,1,1,1,3,2300,1133,20,2094,979,18,23,0.355,0.458,0.267,0.406,7.22661788284,10.6869336316
349064,1.5,12.6,89.2,616.5,12.6,267,255,1510,277,745,48,20,313,4,269,19,2,2,3,1,1,1,3,2300,1133,20,2094,979,18,23,0.355,0.458,0.267,0.406,7.22661788284,10.6869336316
349066,1.5,12.6,89.2,616.5,12.6,267,255,1510,277,745,48,20,313,4,269,19,2,2,3,1,1,1,3,2300,1133,20,2094,979,18,23,0.355,0.458,0.267,0.406,7.22661788284,10.6869336316
349067,1.5,12.6,89.2,616.5,12.6,267,255,1510,277,745,48,20,313,4,269,19,2,2,3,1,1,1,3,2300,1133,20,2094,979,18,23,0.355,0.458,0.267,0.406,7.22661788284,10.6869336316
349068,1.5,12.6,89.2,616.5,12.6,267,255,1510,277,745,48,20,313,4,269,19,2,2,3,1,1,1,3,2300,1133,20,2094,979,18,23,0.355,0.458,0.267,0.406,7.22661788284,10.6869336316
349069,1.5,12.6,89.2,616.5,12.6,267,255,1510,277,745,48,20,313,4,269,19,2,2,3,1,1,1,3,2300,1133,20,2094,979,18,23,0.355,0.458,0.267,0.406,7.22661788284,10.6869336316
349071,1.5,12.6,89.2,616.5,12.6,267,255,1510,277,745,48,20,313,4,269,19,2,2,3,1,1,1,3,2300,1133,20,2094,979,18,23,0.355,0.458,0.267,0.406,7.22661788284,10.6869336316
349072,1.5,12.6,89.2,616.5,12.6,267,255,1510,277,745,48,20,313,4,269,19,2,2,3,1,1,1,3,2300,1133,20,2094,979,18,23,0.355,0.458,0.267,0.406,7.22661788284,10.6869336316
349073,8.7,30.4,62.4,589.8,30.4,217,205,1759,308,863,166,79,323,21,1306,12,2,2,1,1,1,1,1,1988,925,19,1913,843,16,22,0.299,0.401,0.228,0.309,6.68962010533,11.2694495773
349075,8.7,30.4,62.4,589.8,30.4,217,205,1759,308,863,166,79,323,21,1306,12,2,2,1,1,1,1,1,1988,925,19,1913,843,16,22,0.299,0.401,0.228,0.309,6.68962010533,11.2694495773
349076,8.7,30.4,62.4,589.8,30.4,217,205,1759,308,863,166,79,323,21,1306,12,2,2,1,1,1,1,1,1988,925,19,1913,843,16,22,0.299,0.401,0.228,0.309,6.68962010533,11.2694495773
349077,8.7,30.4,62.4,589.8,30.4,217,205,1759,308,863,166,79,323,21,1306,12,2,2,1,1,1,1,1,1988,925,19,1913,843,16,22,0.299,0.401,0.228,0.309,6.68962010533,11.2694495773
349078,8.7,30.4,62.4,589.8,30.4,217,205,1759,308,863,166,79,323,21,1306,12,2,2,1,1,1,1,1,1988,925,19,1913,843,16,22,0.299,0.401,0.228,0.309,6.68962010533,11.2694495773
349080,8.7,30.4,62.4,589.8,30.4,217,205,1759,308,863,166,79,323,21,1306,12,2,2,1,1,1,1,1,1988,925,19,1913,843,16,22,0.299,0.401,0.228,0.309,6.68962010533,11.2694495773
349081,8.7,30.4,62.4,589.8,30.4,217,205,1759,308,863,166,79,323,21,1306,12,2,2,1,1,1,1,1,1988,925,19,1913,843,16,22,0.299,0.401,0.228,0.309,6.68962010533,11.2694495773
349083,8.7,30.4,62.4,589.8,30.4,217,205,1759,308,863,166,79,323,21,1306,12,2,2,1,1,1,1,1,1988,925,19,1913,843,16,22,0.299,0.401,0.228,0.309,6.68962010533,11.2694495773
349084,8.7,30.4,62.4,589.8,30.4,217,205,1759,308,863,166,79,323,21,1306,12,2,2,1,1,1,1,1,1988,925,19,1913,843,16,22,0.299,0.401,0.228,0.309,6.68962010533,11.2694495773
349085,5.5,14.5,90.1,614.6,14.5,261,248,1090,232,651,137,56,313,3,456,13,1,1,1,1,1,1,1,1206,641,18,1215,681,19,24,0.277,0.345,0.23,0.28,8.90187018298,11.7922063178
349086,5.5,14.5,90.1,614.6,14.5,261,248,1090,232,651,137,56,313,3,456,13,1,1,1,1,1,1,1,1206,641,18,1215,681,19,24,0.277,0.345,0.23,0.28,8.90187018298,11.7922063178
349087,5.5,14.5,90.1,614.6,14.5,261,248,1090,232,651,137,56,313,3,456,13,1,1,1,1,1,1,1,1206,641,18,1215,681,19,24,0.277,0.345,0.23,0.28,8.90187018298,11.7922063178
349088,5.5,14.5,90.1,614.6,14.5,261,248,1090,232,651,137,56,313,3,456,13,1,1,1,1,1,1,1,1206,641,18,1215,681,19,24,0.277,0.345,0.23,0.28,8.90187018298,11.7922063178
349089,5.5,14.5,90.1,614.6,14.5,261,248,1090,232,651,137,56,313,3,456,13,1,1,1,1,1,1,1,1206,641,18,1215,681,19,24,0.277,0.345,0.23,0.28,8.90187018298,11.7922063178
349090,5.5,14.5,90.1,614.6,14.5,261,248,1090,232,651,137,56,313,3,456,13,1,1,1,1,1,1,1,1206,641,18,1215,681,19,24,0.277,0.345,0.23,0.28,8.90187018298,11.7922063178
349091,5.5,14.5,90.1,614.6,14.5,261,248,1090,232,651,137,56,313,3,456,13,1,1,1,1,1,1,1,1206,641,18,1215,681,19,24,0.277,0.345,0.23,0.28,8.90187018298,11.7922063178
349092,5.5,14.5,90.1,614.6,14.5,261,248,1090,232,651,137,56,313,3,456,13,1,1,1,1,1,1,1,1206,641,18,1215,681,19,24,0.277,0.345,0.23,0.28,8.90187018298,11.7922063178
349093,5.5,14.5,90.1,614.6,14.5,261,248,1090,232,651,137,56,313,3,456,13,1,1,1,1,1,1,1,1206,641,18,1215,681,19,24,0.277,0.345,0.23,0.28,8.90187018298,11.7922063178
349095,5.5,14.5,90.1,614.6,14.5,261,248,1090,232,651,137,56,313,3,456,13,1,1,1,1,1,1,1,1206,641,18,1215,681,19,24,0.277,0.345,0.23,0.28,8.90187018298,11.7922063178
349109,8.7,30.4,62.4,589.8,30.4,217,205,1759,308,863,166,79,323,21,1306,12,2,2,1,1,1,1,1,1988,925,19,1913,843,16,22,0.299,0.401,0.228,0.309,6.68962010533,11.2694495773
350061,7.3,53.3,103.1,472.5,53.3,268,267,444,171,366,199,48,312,1,346,15,2,2,1,1,1,1,1,444,351,18,499,406,17,21,0.249,0.318,0.201,0.254,12.8569995948,10.5657037996
350062,7.3,53.3,103.1,472.5,53.3,268,267,444,171,366,199,48,312,1,346,15,2,2,1,1,1,1,1,444,351,18,499,406,17,21,0.249,0.318,0.201,0.254,12.8569995948,10.5657037996
350063,7.3,53.3,103.1,472.5,53.3,268,267,444,171,366,199,48,312,1,346,15,2,2,1,1,1,1,1,444,351,18,499,406,17,21,0.249,0.318,0.201,0.254,12.8569995948,10.5657037996
350064,7.3,53.3,103.1,472.5,53.3,268,267,444,171,366,199,48,312,1,346,15,2,2,1,1,1,1,1,444,351,18,499,406,17,21,0.249,0.318,0.201,0.254,12.8569995948,10.5657037996
350065,7.3,53.3,103.1,472.5,53.3,268,267,444,171,366,199,48,312,1,346,15,2,2,1,1,1,1,1,444,351,18,499,406,17,21,0.249,0.318,0.201,0.254,12.8569995948,10.5657037996
350066,7.3,53.3,103.1,472.5,53.3,268,267,444,171,366,199,48,312,1,346,15,2,2,1,1,1,1,1,444,351,18,499,406,17,21,0.249,0.318,0.201,0.254,12.8569995948,10.5657037996
350067,7.3,53.3,103.1,472.5,53.3,268,267,444,171,366,199,48,312,1,346,15,2,2,1,1,1,1,1,444,351,18,499,406,17,21,0.249,0.318,0.201,0.254,12.8569995948,10.5657037996
350068,7.3,53.3,103.1,472.5,53.3,268,267,444,171,366,199,48,312,1,346,15,2,2,1,1,1,1,1,444,351,18,499,406,17,21,0.249,0.318,0.201,0.254,12.8569995948,10.5657037996
350069,7.3,53.3,103.1,472.5,53.3,268,267,444,171,366,199,48,312,1,346,15,2,2,1,1,1,1,1,444,351,18,499,406,17,21,0.249,0.318,0.201,0.254,12.8569995948,10.5657037996
350070,7.3,53.3,103.1,472.5,53.3,268,267,444,171,366,199,48,312,1,346,15,2,2,1,1,1,1,1,444,351,18,499,406,17,21,0.249,0.318,0.201,0.254,12.8569995948,10.5657037996
359002,4.7,3.1,119.1,440.3,3.1,258,257,554,202,445,101,62,312,1,354,27,2,2,1,1,1,1,1,568,424,18,581,434,17,21,0.266,0.34,0.202,0.274,12.2785695993,11.3172812594
359003,4.7,3.1,119.1,440.3,3.1,258,257,554,202,445,101,62,312,1,354,27,2,2,1,1,1,1,1,568,424,18,581,434,17,21,0.266,0.34,0.202,0.274,12.2785695993,11.3172812594
359004,4.7,3.1,119.1,440.3,3.1,258,257,554,202,445,101,62,312,1,354,27,2,2,1,1,1,1,1,568,424,18,581,434,17,21,0.266,0.34,0.202,0.274,12.2785695993,11.3172812594
359005,4.7,3.1,119.1,440.3,3.1,258,257,554,202,445,101,62,312,1,354,27,2,2,1,1,1,1,1,568,424,18,581,434,17,21,0.266,0.34,0.202,0.274,12.2785695993,11.3172812594
359006,4.7,3.1,119.1,440.3,3.1,258,257,554,202,445,101,62,312,1,354,27,2,2,1,1,1,1,1,568,424,18,581,434,17,21,0.266,0.34,0.202,0.274,12.2785695993,11.3172812594
359007,4.7,3.1,119.1,440.3,3.1,258,257,554,202,445,101,62,312,1,354,27,2,2,1,1,1,1,1,568,424,18,581,434,17,21,0.266,0.34,0.202,0.274,12.2785695993,11.3172812594
359008,4.7,3.1,119.1,440.3,3.1,258,257,554,202,445,101,62,312,1,354,27,2,2,1,1,1,1,1,568,424,18,581,434,17,21,0.266,0.34,0.202,0.274,12.2785695993,11.3172812594
359009,4.7,3.1,119.1,440.3,3.1,258,257,554,202,445,101,62,312,1,354,27,2,2,1,1,1,1,1,568,424,18,581,434,17,21,0.266,0.34,0.202,0.274,12.2785695993,11.3172812594
359010,4.7,3.1,119.1,440.3,3.1,258,257,554,202,445,101,62,312,1,354,27,2,2,1,1,1,1,1,568,424,18,581,434,17,21,0.266,0.34,0.202,0.274,12.2785695993,11.3172812594
359011,4.7,3.1,119.1,440.3,3.1,258,257,554,202,445,101,62,312,1,354,27,2,2,1,1,1,1,1,568,424,18,581,434,17,21,0.266,0.34,0.202,0.274,12.2785695993,11.3172812594
359013,0.3,59.8,134.8,503.5,59.8,269,271,385,154,323,63,50,312,2,326,15,1,1,1,1,2,1,1,412,331,18,504,425,17,22,0.24,0.306,0.227,0.294,12.8648073642,11.6832477402
359014,0.3,59.8,134.8,503.5,59.8,269,271,385,154,323,63,50,312,2,326,15,1,1,1,1,2,1,1,412,331,18,504,425,17,22,0.24,0.306,0.227,0.294,12.8648073642,11.6832477402
359015,0.3,59.8,134.8,503.5,59.8,269,271,385,154,323,63,50,312,2,326,15,1,1,1,1,2,1,1,412,331,18,504,425,17,22,0.24,0.306,0.227,0.294,12.8648073642,11.6832477402
359016,0.3,59.8,134.8,503.5,59.8,269,271,385,154,323,63,50,312,2,326,15,1,1,1,1,2,1,1,412,331,18,504,425,17,22,0.24,0.306,0.227,0.294,12.8648073642,11.6832477402
359017,0.3,59.8,134.8,503.5,59.8,269,271,385,154,323,63,50,312,2,326,15,1,1,1,1,2,1,1,412,331,18,504,425,17,22,0.24,0.306,0.227,0.294,12.8648073642,11.6832477402
359018,0.3,59.8,134.8,503.5,59.8,269,271,385,154,323,63,50,312,2,326,15,1,1,1,1,2,1,1,412,331,18,504,425,17,22,0.24,0.306,0.227,0.294,12.8648073642,11.6832477402
359019,0.3,59.8,134.8,503.5,59.8,269,271,385,154,323,63,50,312,2,326,15,1,1,1,1,2,1,1,412,331,18,504,425,17,22,0.24,0.306,0.227,0.294,12.8648073642,11.6832477402
359020,0.3,59.8,134.8,503.5,59.8,269,271,385,154,323,63,50,312,2,326,15,1,1,1,1,2,1,1,412,331,18,504,425,17,22,0.24,0.306,0.227,0.294,12.8648073642,11.6832477402
359021,0.3,59.8,134.8,503.5,59.8,269,271,385,154,323,63,50,312,2,326,15,1,1,1,1,2,1,1,412,331,18,504,425,17,22,0.24,0.306,0.227,0.294,12.8648073642,11.6832477402
359023,0.3,59.8,134.8,503.5,59.8,269,271,385,154,323,63,50,312,2,326,15,1,1,1,1,2,1,1,412,331,18,504,425,17,22,0.24,0.306,0.227,0.294,12.8648073642,11.6832477402
359025,15,23.9,99.5,417,23.9,250,244,742,240,555,114,73,312,1,429,15,1,1,1,1,1,1,1,887,576,18,874,622,17,23,0.294,0.355,0.25,0.298,11.2993627731,12.019563696
359027,15,23.9,99.5,417,23.9,250,244,742,240,555,114,73,312,1,429,15,1,1,1,1,1,1,1,887,576,18,874,622,17,23,0.294,0.355,0.25,0.298,11.2993627731,12.019563696
359028,15,23.9,99.5,417,23.9,250,244,742,240,555,114,73,312,1,429,15,1,1,1,1,1,1,1,887,576,18,874,622,17,23,0.294,0.355,0.25,0.298,11.2993627731,12.019563696
359029,15,23.9,99.5,417,23.9,250,244,742,240,555,114,73,312,1,429,15,1,1,1,1,1,1,1,887,576,18,874,622,17,23,0.294,0.355,0.25,0.298,11.2993627731,12.019563696
359030,15,23.9,99.5,417,23.9,250,244,742,240,555,114,73,312,1,429,15,1,1,1,1,1,1,1,887,576,18,874,622,17,23,0.294,0.355,0.25,0.298,11.2993627731,12.019563696
359031,15,23.9,99.5,417,23.9,250,244,742,240,555,114,73,312,1,429,15,1,1,1,1,1,1,1,887,576,18,874,622,17,23,0.294,0.355,0.25,0.298,11.2993627731,12.019563696
359032,15,23.9,99.5,417,23.9,250,244,742,240,555,114,73,312,1,429,15,1,1,1,1,1,1,1,887,576,18,874,622,17,23,0.294,0.355,0.25,0.298,11.2993627731,12.019563696
359033,15,23.9,99.5,417,23.9,250,244,742,240,555,114,73,312,1,429,15,1,1,1,1,1,1,1,887,576,18,874,622,17,23,0.294,0.355,0.25,0.298,11.2993627731,12.019563696
359034,15,23.9,99.5,417,23.9,250,244,742,240,555,114,73,312,1,429,15,1,1,1,1,1,1,1,887,576,18,874,622,17,23,0.294,0.355,0.25,0.298,11.2993627731,12.019563696
359035,15,23.9,99.5,417,23.9,250,244,742,240,555,114,73,312,1,429,15,1,1,1,1,1,1,1,887,576,18,874,622,17,23,0.294,0.355,0.25,0.298,11.2993627731,12.019563696
359037,0.3,11.7,94,436.1,11.7,268,268,420,161,350,58,62,312,1,343,15,2,1,1,1,1,1,1,432,348,18,475,392,17,22,0.237,0.298,0.212,0.26,12.9099867054,10.7107496248
359038,0.3,11.7,94,436.1,11.7,268,268,420,161,350,58,62,312,1,343,15,2,1,1,1,1,1,1,432,348,18,475,392,17,22,0.237,0.298,0.212,0.26,12.9099867054,10.7107496248
359039,0.3,11.7,94,436.1,11.7,268,268,420,161,350,58,62,312,1,343,15,2,1,1,1,1,1,1,432,348,18,475,392,17,22,0.237,0.298,0.212,0.26,12.9099867054,10.7107496248
359041,0.3,11.7,94,436.1,11.7,268,268,420,161,350,58,62,312,1,343,15,2,1,1,1,1,1,1,432,348,18,475,392,17,22,0.237,0.298,0.212,0.26,12.9099867054,10.7107496248
359043,0.3,11.7,94,436.1,11.7,268,268,420,161,350,58,62,312,1,343,15,2,1,1,1,1,1,1,432,348,18,475,392,17,22,0.237,0.298,0.212,0.26,12.9099867054,10.7107496248
359044,0.3,11.7,94,436.1,11.7,268,268,420,161,350,58,62,312,1,343,15,2,1,1,1,1,1,1,432,348,18,475,392,17,22,0.237,0.298,0.212,0.26,12.9099867054,10.7107496248
359045,0.3,11.7,94,436.1,11.7,268,268,420,161,350,58,62,312,1,343,15,2,1,1,1,1,1,1,432,348,18,475,392,17,22,0.237,0.298,0.212,0.26,12.9099867054,10.7107496248
359046,0.3,11.7,94,436.1,11.7,268,268,420,161,350,58,62,312,1,343,15,2,1,1,1,1,1,1,432,348,18,475,392,17,22,0.237,0.298,0.212,0.26,12.9099867054,10.7107496248
359047,0.3,11.7,94,436.1,11.7,268,268,420,161,350,58,62,312,1,343,15,2,1,1,1,1,1,1,432,348,18,475,392,17,22,0.237,0.298,0.212,0.26,12.9099867054,10.7107496248
359048,0.3,11.7,94,436.1,11.7,268,268,420,161,350,58,62,312,1,343,15,2,1,1,1,1,1,1,432,348,18,475,392,17,22,0.237,0.298,0.212,0.26,12.9099867054,10.7107496248
359049,1.6,9.8,112.7,438.1,9.8,255,252,684,243,540,160,27,312,1,383,16,2,2,2,1,1,1,2,650,467,18,650,485,17,23,0.267,0.335,0.21,0.256,11.9057835991,10.8567492324
359051,1.6,9.8,112.7,438.1,9.8,255,252,684,243,540,160,27,312,1,383,16,2,2,2,1,1,1,2,650,467,18,650,485,17,23,0.267,0.335,0.21,0.256,11.9057835991,10.8567492324
359053,1.6,9.8,112.7,438.1,9.8,255,252,684,243,540,160,27,312,1,383,16,2,2,2,1,1,1,2,650,467,18,650,485,17,23,0.267,0.335,0.21,0.256,11.9057835991,10.8567492324
359054,1.6,9.8,112.7,438.1,9.8,255,252,684,243,540,160,27,312,1,383,16,2,2,2,1,1,1,2,650,467,18,650,485,17,23,0.267,0.335,0.21,0.256,11.9057835991,10.8567492324
359055,1.6,9.8,112.7,438.1,9.8,255,252,684,243,540,160,27,312,1,383,16,2,2,2,1,1,1,2,650,467,18,650,485,17,23,0.267,0.335,0.21,0.256,11.9057835991,10.8567492324
359056,1.6,9.8,112.7,438.1,9.8,255,252,684,243,540,160,27,312,1,383,16,2,2,2,1,1,1,2,650,467,18,650,485,17,23,0.267,0.335,0.21,0.256,11.9057835991,10.8567492324
359057,1.6,9.8,112.7,438.1,9.8,255,252,684,243,540,160,27,312,1,383,16,2,2,2,1,1,1,2,650,467,18,650,485,17,23,0.267,0.335,0.21,0.256,11.9057835991,10.8567492324
359058,1.6,9.8,112.7,438.1,9.8,255,252,684,243,540,160,27,312,1,383,16,2,2,2,1,1,1,2,650,467,18,650,485,17,23,0.267,0.335,0.21,0.256,11.9057835991,10.8567492324
359059,1.6,9.8,112.7,438.1,9.8,255,252,684,243,540,160,27,312,1,383,16,2,2,2,1,1,1,2,650,467,18,650,485,17,23,0.267,0.335,0.21,0.256,11.9057835991,10.8567492324
359060,1.6,9.8,112.7,438.1,9.8,255,252,684,243,540,160,27,312,1,383,16,2,2,2,1,1,1,2,650,467,18,650,485,17,23,0.267,0.335,0.21,0.256,11.9057835991,10.8567492324
359062,5.3,15.7,99.8,430.5,15.7,249,245,712,245,558,2346,55,312,1,422,15,2,2,2,1,1,1,2,691,479,18,659,480,17,23,0.256,0.321,0.214,0.264,11.7227478991,11.0790860964
359063,5.3,15.7,99.8,430.5,15.7,249,245,712,245,558,2346,55,312,1,422,15,2,2,2,1,1,1,2,691,479,18,659,480,17,23,0.256,0.321,0.214,0.264,11.7227478991,11.0790860964
359064,5.3,15.7,99.8,430.5,15.7,249,245,712,245,558,2346,55,312,1,422,15,2,2,2,1,1,1,2,691,479,18,659,480,17,23,0.256,0.321,0.214,0.264,11.7227478991,11.0790860964
359065,5.3,15.7,99.8,430.5,15.7,249,245,712,245,558,2346,55,312,1,422,15,2,2,2,1,1,1,2,691,479,18,659,480,17,23,0.256,0.321,0.214,0.264,11.7227478991,11.0790860964
359066,5.3,15.7,99.8,430.5,15.7,249,245,712,245,558,2346,55,312,1,422,15,2,2,2,1,1,1,2,691,479,18,659,480,17,23,0.256,0.321,0.214,0.264,11.7227478991,11.0790860964
359067,5.3,15.7,99.8,430.5,15.7,249,245,712,245,558,2346,55,312,1,422,15,2,2,2,1,1,1,2,691,479,18,659,480,17,23,0.256,0.321,0.214,0.264,11.7227478991,11.0790860964
359068,5.3,15.7,99.8,430.5,15.7,249,245,712,245,558,2346,55,312,1,422,15,2,2,2,1,1,1,2,691,479,18,659,480,17,23,0.256,0.321,0.214,0.264,11.7227478991,11.0790860964
359070,5.3,15.7,99.8,430.5,15.7,249,245,712,245,558,2346,55,312,1,422,15,2,2,2,1,1,1,2,691,479,18,659,480,17,23,0.256,0.321,0.214,0.264,11.7227478991,11.0790860964
359071,5.3,15.7,99.8,430.5,15.7,249,245,712,245,558,2346,55,312,1,422,15,2,2,2,1,1,1,2,691,479,18,659,480,17,23,0.256,0.321,0.214,0.264,11.7227478991,11.0790860964
359072,5.3,15.7,99.8,430.5,15.7,249,245,712,245,558,2346,55,312,1,422,15,2,2,2,1,1,1,2,691,479,18,659,480,17,23,0.256,0.321,0.214,0.264,11.7227478991,11.0790860964
360031,0.9,2.1,42.6,98.5,2.1,267,258,765,240,568,323,83,312,2,415,13,2,2,1,1,1,1,1,807,543,17,1031,648,17,23,0.266,0.324,0.247,0.328,12.5057920973,6.58623261754
360032,0.9,2.1,42.6,98.5,2.1,267,258,765,240,568,323,83,312,2,415,13,2,2,1,1,1,1,1,807,543,17,1031,648,17,23,0.266,0.324,0.247,0.328,12.5057920973,6.58623261754
360033,0.9,2.1,42.6,98.5,2.1,267,258,765,240,568,323,83,312,2,415,13,2,2,1,1,1,1,1,807,543,17,1031,648,17,23,0.266,0.324,0.247,0.328,12.5057920973,6.58623261754
360034,0.9,2.1,42.6,98.5,2.1,267,258,765,240,568,323,83,312,2,415,13,2,2,1,1,1,1,1,807,543,17,1031,648,17,23,0.266,0.324,0.247,0.328,12.5057920973,6.58623261754
360035,0.9,2.1,42.6,98.5,2.1,267,258,765,240,568,323,83,312,2,415,13,2,2,1,1,1,1,1,807,543,17,1031,648,17,23,0.266,0.324,0.247,0.328,12.5057920973,6.58623261754
360036,0.9,2.1,42.6,98.5,2.1,267,258,765,240,568,323,83,312,2,415,13,2,2,1,1,1,1,1,807,543,17,1031,648,17,23,0.266,0.324,0.247,0.328,12.5057920973,6.58623261754
360037,0.9,2.1,42.6,98.5,2.1,267,258,765,240,568,323,83,312,2,415,13,2,2,1,1,1,1,1,807,543,17,1031,648,17,23,0.266,0.324,0.247,0.328,12.5057920973,6.58623261754
360038,0.9,2.1,42.6,98.5,2.1,267,258,765,240,568,323,83,312,2,415,13,2,2,1,1,1,1,1,807,543,17,1031,648,17,23,0.266,0.324,0.247,0.328,12.5057920973,6.58623261754
360039,0.9,2.1,42.6,98.5,2.1,267,258,765,240,568,323,83,312,2,415,13,2,2,1,1,1,1,1,807,543,17,1031,648,17,23,0.266,0.324,0.247,0.328,12.5057920973,6.58623261754
360040,0.9,2.1,42.6,98.5,2.1,267,258,765,240,568,323,83,312,2,415,13,2,2,1,1,1,1,1,807,543,17,1031,648,17,23,0.266,0.324,0.247,0.328,12.5057920973,6.58623261754
360041,0.5,21.4,50.2,392.4,21.4,255,245,946,270,662,169,66,312,4,580,12,1,1,2,1,1,1,2,1016,638,17,1169,685,17,23,0.284,0.351,0.25,0.298,11.8433628127,7.07152542576
360042,0.5,21.4,50.2,392.4,21.4,255,245,946,270,662,169,66,312,4,580,12,1,1,2,1,1,1,2,1016,638,17,1169,685,17,23,0.284,0.351,0.25,0.298,11.8433628127,7.07152542576
360043,0.5,21.4,50.2,392.4,21.4,255,245,946,270,662,169,66,312,4,580,12,1,1,2,1,1,1,2,1016,638,17,1169,685,17,23,0.284,0.351,0.25,0.298,11.8433628127,7.07152542576
360044,0.5,21.4,50.2,392.4,21.4,255,245,946,270,662,169,66,312,4,580,12,1,1,2,1,1,1,2,1016,638,17,1169,685,17,23,0.284,0.351,0.25,0.298,11.8433628127,7.07152542576
